author_name,book_title,author_average_rating,author_rating_count,author_review_count,book_average_rating,num_ratings,num_reviews,pages,genre_Childrens,genre_Classics,genre_Fantasy,genre_Fiction,genre_Historical,genre_History,genre_Horror,genre_Mystery,genre_New Adult,genre_Nonfiction,genre_Paranormal,genre_Romance,genre_Science Fiction,genre_Sequential Art,genre_Young Adult,author_gender_female,author_gender_male,starrating
"Pérez Hilton
","
      Pérez Hilton's True Bloggywood Stories: The Glamorous Life of Beating, Cheating, and Overdosing
",2.98,522,113,2.76,103,13,240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,****
"Kathleen Givens
","
      On a Highland Shore
",3.81,6211,454,3.78,2798,207,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,**
"Tyra Lynn
","
      Tempus
",3.83,1011,104,3.82,995,100,344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*
"Bethany Wiggins
","
      Stung
",4.04,15692,2228,4.01,9202,1279,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"H.M.C.
","
      The Water Seer
",4.32,209,74,4.57,14,4,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*
"Nicole Richie
","
      Priceless
",3.24,3854,396,3.46,1458,153,293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Lindsey Leavitt
","
      Going Vintage
",3.78,22165,3077,3.6,7023,1163,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Hilary Duff
","
      Elixir
",3.56,18724,2290,3.54,12374,1668,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Nevil Shute
","
      A Town Like Alice
",4.04,95152,7077,4.13,44878,3059,359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Winston Graham
","
      Ross Poldark
",4.2,80657,6447,4.11,19836,2214,455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,**
"Erica Lorraine Scheidt
","
      Uses for Boys
",3.3,1805,474,3.3,1804,474,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Sarah J. Maas
","
      Crown of Midnight
",4.41,2262328,243787,4.47,247824,23726,418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Tyra Banks
","
      Modelland
",3.18,3075,726,3.02,2444,613,570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Sandra Gulland
","
      The Many Lives & Secret Sorrows of Josephine B.
",4.14,33486,2547,4.1,14645,846,448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,**
"Malinda Lo
","
      Ash
",3.73,67799,9414,3.62,28282,3091,264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Michelle K. Pickett
","
      PODs
",3.7,2795,380,3.55,1197,225,312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,**
"Sharon Kay Penman
","
      Here be Dragons
",4.22,111352,7736,4.3,19312,1269,704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,**
"Karen  Lynch
","
      Relentless
",4.42,47459,3746,4.3,17791,1362,288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"J.K. Accinni
","
      Alien Species Intervention
",4.09,3321,836,3.85,898,177,518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,**
"Kim Harrington
","
      The Dead and Buried
",3.93,19751,2350,3.98,3299,579,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Jenni ""Jwoww"" Farley
","
      The Rules According to Jwoww
",3.38,688,68,3.38,688,68,224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,*****
"Andrea L. Wells
","
      The Violet Hour
",3.95,200,40,3.89,182,32,324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*
"Amber Forbes
","
      When Stars Die
",4.24,112,57,4.19,106,55,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*
"Perie Wolford
","
      Presence
",3.93,2459,356,3.76,189,38,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,**
"Tila Tequila
","
      Hooking Up With Tila Tequila: A Guide to Love, Fame, Happiness, Success, and Being the Life of the Party
",2.96,80,7,2.96,80,7,170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,*****
"Lisa See
","
      Snow Flower and the Secret Fan
",3.98,623564,45776,4.06,316365,16779,269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,**
"Marianne Curley
","
      Old Magic
",4.01,30212,1960,3.93,9815,756,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Michael  Grant
","
      Light
",4.01,462332,29735,4.39,30113,2641,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"Yelena Black
","
      Dance of Shadows
",3.58,4132,675,3.55,3780,627,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"Elizabeth Gaskell
","
      North and South
",4.01,244295,13873,4.13,126004,6270,521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Nancy Werlin
","
      Impossible
",3.68,40361,5389,3.64,16951,2456,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"Jeffrey Toobin
","
      The People V. O.J. Simpson
",4.04,34596,4477,4.21,6066,588,496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,*
"Diana Preston
","
      Lusitania: An Epic Tragedy
",3.97,3785,463,4.0,586,78,544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,*
"Rochelle Maya Callen
","
      Ashes and Ice
",3.79,632,144,3.64,518,111,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"Boris Pasternak
","
      Doctor Zhivago
",4.03,74589,2784,4.03,71385,2562,495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Sophie Jordan
","
      Firelight
",3.85,198230,19698,3.87,56994,4499,323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Juliet Marillier
","
      Son of the Shadows
",4.14,245863,18378,4.32,25726,1248,608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Don Winslow
","
      The Cartel
",4.09,97007,9292,4.3,17765,1719,616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Tim Crothers
","
      The Queen of Katwe: A Story of Life, Chess, and One Extraordinary Girl's Dream of Becoming a Grandmaster
",3.87,2958,498,3.76,2121,414,224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,*
"Hannah Moskowitz
","
      Teeth
",3.78,23339,4733,3.82,3066,674,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Kit Grindstaff
","
      The Flame in the Mist
",3.7,363,86,3.7,363,86,464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Paris Hilton
","
      Confessions of an Heiress: A Tongue-in-Chic Peek Behind the Pose
",2.97,1631,142,2.92,1520,133,192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,*****
"Mary Ann Shaffer
","
      The Guernsey Literary and Potato Peel Pie Society
",4.15,506024,47514,4.15,505979,47511,288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,***
"Carrie Ryan
","
      The Forest of Hands and Teeth
",3.79,198285,23127,3.59,77385,8599,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Lois Lowry
","
      Number the Stars
",4.08,2299753,106282,4.13,382167,11768,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,*
"Katherine Paterson
","
      The Great Gilly Hopkins
",3.95,462684,16895,3.84,19796,1152,148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Jill Hathaway
","
      Impostor
",3.72,8216,1330,3.88,1358,210,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Lisa Schroeder
","
      Falling For You
",3.97,47134,6320,3.87,2828,382,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Lisa Desrochers
","
      Personal Demons
",3.8,30641,3307,3.67,9740,906,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Tim Pat Coogan
","
      The Famine Plot: England's Role in Ireland's Greatest Tragedy
",3.97,4494,264,3.95,422,58,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Zoraida Córdova
","
      The Savage Blue
",3.83,18552,4033,3.95,950,110,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Justin Bieber
","
      First Step 2 Forever
",4.44,9218,730,4.26,4840,507,240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,*****
"Paullina Simons
","
      The Summer Garden
",4.13,141501,13635,4.11,22200,1988,742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,***
"L.J. Smith
","
      The Awakening / The Struggle
",3.89,962107,31882,3.68,75003,3884,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Ted Chiang
","
      Stories of Your Life and Others
",4.15,62069,7887,4.26,37117,5006,281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*
"Aprilynne Pike
","
      Wings
",3.91,174248,13354,3.75,68875,4982,290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Amy Plum
","
      If I Should Die
",4.03,115808,10887,4.21,16661,1492,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Sara Gruen
","
      Water for Elephants
",4.04,1328999,70763,4.08,1222346,57245,335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Kathleen Winsor
","
      Forever Amber
",3.98,16054,1052,3.99,15598,1013,972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,***
"Isabella Modra
","
      Rouge
",4.02,327,123,3.83,213,80,293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,**
"Beth Fantaskey
","
      Jessica's Guide to Dating on the Dark Side
",3.84,62080,5356,3.84,37483,2865,351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,**
"Mike Mullin
","
      Ashen Winter
",4.03,37908,4700,4.06,9652,1051,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"Mindee Arnett
","
      The Nightmare Affair
",3.83,18639,2715,3.79,7425,880,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"Amanda Hocking
","
      Switched
",3.94,408372,29147,3.88,84630,6610,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Amber Kizer
","
      Meridian
",3.76,14483,1305,3.71,9029,620,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Josephine Angelini
","
      Goddess
",4.12,148420,12786,4.24,26231,1916,421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Sara Donati
","
      Into the Wilderness
",4.21,94986,5585,4.11,31713,2028,876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,****
"Alexandra Adornetto
","
      Halo
",3.78,110033,7400,3.67,60907,4290,485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,**
"Anthony Grey
","
      Saigon: An Epic Novel of Vietnam
",4.18,1773,182,4.25,1319,128,812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,*
"Rachel Vincent
","
      With All My Soul
",4.04,314997,22112,4.31,8439,822,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Michael Hastings
","
      The Operators: The Wild and Terrifying Inside Story of America's War in Afghanistan
",3.76,3600,471,3.93,2071,213,352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,*
"Jennifer Donnelly
","
      The Winter Rose
",4.04,164712,19311,4.3,17945,1307,736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,****
"Jean M. Auel
","
      The Clan of the Cave Bear
",3.93,451660,15487,4.03,204097,5758,512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,****
"Marcus Sakey
","
      Brilliance
",3.96,73890,5979,3.96,26424,2238,444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*
"Maggie Stiefvater
","
      Lament: The Faerie Queen's Deception
",3.98,1303894,124832,3.68,30247,2813,325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Angel Sefer
","
      Spellbound in His Arms
",4.25,750,183,3.97,335,71,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Carrie Jones
","
      Need
",3.88,154461,8945,3.71,57840,3658,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Isabel Curtis
","
      Before Life Happened
",3.54,118,26,3.62,68,18,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*
"Betsy Cornwell
","
      Tides
",3.6,6137,1350,3.63,1138,193,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Arthur Golden
","
      Memoirs of a Geisha
",4.1,1545091,27498,4.1,1544609,27465,503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Libba Bray
","
      A Great and Terrible Beauty
",3.84,562273,48641,3.79,192249,9409,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Robert J. Randisi
","
      Curtains of Blood
",3.88,6346,701,3.46,95,18,353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,*
"Taylor Ann Bunker
","
      Witch in the Woods
",4.06,174,57,3.81,110,25,204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Gregory Maguire
","
      Egg & Spoon
",3.52,836910,46263,3.62,5212,1015,475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Nancy Pickard
","
      The Scent of Rain and Lightning
",3.75,44495,4492,3.8,16783,2184,320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,*
"Jane Nickerson
","
      Strands of Bronze and Gold
",3.49,7037,1156,3.47,5633,900,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Kate Brian
","
      Shadowlands
",3.94,179401,8415,3.75,4124,808,336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,**
"Alyson Noel
","
      Evermore
",3.69,660813,29294,3.59,246910,9502,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Flora Rheta Schreiber
","
      Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities
",4.0,78136,1429,4.0,77543,1374,460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,*
"A.G. Howard
","
      Splintered
",4.01,101636,16230,3.95,46327,7172,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"L.S. Murphy
","
      Reaper
",3.82,521,191,3.65,223,69,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Alex Flinn
","
      Beastly
",3.81,231547,16705,3.84,163520,8862,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"John le Carré
","
      Our Kind of Traitor
",3.92,362672,23710,3.4,9133,1121,306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Kiersten Fay
","
      Demon Untamed
",3.97,9035,1027,3.78,622,50,344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"J.J. Howard
","
      That Time I Joined the Circus
",3.79,2625,444,3.61,1871,309,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Jeanne Marie Laskas
","
      Concussion
",4.02,6616,1233,4.04,2880,522,288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,*
"Ellen Oh
","
      Prophecy
",3.81,10845,2227,3.45,3450,539,316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Ben Fountain
","
      Billy Lynn's Long Halftime Walk
",3.82,30000,3863,3.8,26581,3357,307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Ally Carter
","
      Perfect Scoundrels
",4.05,680808,43809,4.28,22499,1778,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Kristen Simmons
","
      Breaking Point
",3.84,47568,4998,4.0,10068,671,400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,***
"M.R. Carey
","
      The Girl With All the Gifts
",3.92,193640,22924,3.94,158171,17835,461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,*
"Edna Ferber
","
      So Big
",3.95,13543,1413,4.01,7349,688,376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Amie Kaufman
","
      These Broken Stars
",4.23,224615,46351,3.92,54226,7832,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Suzanne Young
","
      The Program
",4.01,83827,11308,4.06,38391,5047,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Dennis Lehane
","
      Live by Night
",4.03,485888,30701,3.89,19848,2207,402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Claudia Gray
","
      Spellcaster
",3.85,351165,30837,3.62,5929,787,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"James Bowen
","
      A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets
",4.04,44971,5387,3.97,34159,4157,279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,*
"Jenny Han
","
      We'll Always Have Summer
",4.09,894556,91520,4.15,80086,5709,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*
"Alaya Dawn Johnson
","
      The Summer Prince
",3.74,26250,4549,3.59,4308,846,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Julianna Baggott
","
      Fuse
",3.78,46959,6177,4.03,8056,856,480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,***
"Stephen King
","
      Mr. Mercedes
",4.03,12132881,442661,3.95,186377,14516,436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Kristin Halbrook
","
      Nobody But Us
",3.53,2825,496,3.46,1819,350,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"John Flanagan
","
      The Ruins of Gorlan
",4.32,737592,28190,4.22,104525,6786,249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*
"Michael J. Tougias
","
      The Finest Hours: The True Story of the U.S. Coast Guard's Most Daring Sea Rescue
",3.94,7073,1035,3.83,3912,592,197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,*
"Jennifer Rush
","
      Altered
",4.0,32568,3692,4.03,18064,2179,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Amber Argyle
","
      Winter Queen
",3.85,9914,1597,3.63,1090,187,254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Shelly Crane
","
      Significance
",4.18,161722,8999,4.12,39916,2772,387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Megan Shepherd
","
      The Madman’s Daughter
",3.77,47958,8733,3.68,20554,3486,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Kimberly Derting
","
      The Essence
",3.93,143230,13156,3.73,7526,589,341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,***
"Thomas Keneally
","
      Schindler's List
",4.27,133566,4079,4.34,118512,1892,429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,*
"Kelley Armstrong
","
      The Rising
",4.09,1130904,59371,4.12,20776,1562,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Elie Wiesel
","
      Night
",4.3,883099,29293,4.31,838186,25378,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,*
"Kasie West
","
      Pivot Point
",3.96,258730,36777,4.08,24089,3564,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"J.G. Ballard
","
      High-Rise
",3.74,125020,8723,3.64,20129,1988,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Eoin Colfer
","
      Artemis Fowl
",3.93,1258236,35859,3.84,436645,9459,316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Miriam Forster
","
      City of a Thousand Dolls
",3.76,5973,815,3.71,4763,648,359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Elsie Chapman
","
      Dualed
",3.57,8987,1430,3.51,6871,927,292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,***
"Maurissa Guibord
","
      Revel
",3.74,5195,629,3.77,1348,175,352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Patrick Carman
","
      Pulse
",3.94,140551,8298,3.63,4881,639,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Laura Lane McNeal
","
      Dollbaby
",3.85,10481,1566,3.85,10481,1566,337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,**
"Lauren DeStefano
","
      Sever
",3.79,182491,17506,3.8,24209,2492,371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,****
"Michael   Lewis
","
      The Big Short: Inside the Doomsday Machine
",4.15,494976,28211,4.28,116026,6226,305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,**
"Lauren Oliver
","
      Requiem
",3.9,1158564,95467,3.75,117298,12669,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Diane Ackerman
","
      The Zookeeper's Wife
",3.56,78115,10547,3.45,63119,8849,384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,**
"Debra Driza
","
      MILA 2.0
",3.72,15953,2054,3.69,11003,1346,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,****
"Brenna Yovanoff
","
      Paper Valentine
",3.7,43847,6616,3.73,6565,1084,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,****
"Erin Bowman
","
      Taken
",3.86,26837,4661,3.76,11140,1385,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Edgar Rice Burroughs
","
      Tarzan of the Apes
",3.83,238914,12377,3.89,36128,2237,324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"K.C. Hilton
","
      My Name Is Rapunzel
",3.32,2860,546,3.13,1867,327,322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Dave Eggers
","
      The Circle
",3.71,609991,61552,3.44,161159,21353,493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Melissa Landers
","
      Alienated
",3.9,45933,7724,3.92,21295,3300,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"Bridget Zinn
","
      Poison
",3.92,9818,1320,3.92,9818,1320,276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Jeanne Ryan
","
      Nerve
",3.4,18309,2989,3.39,17268,2803,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"M.L. Stephens
","
      Bare Assets
",4.19,702,241,3.69,278,58,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,****
"Victoria Schwab
","
      The Archived
",4.14,332165,56008,4.01,21043,3903,321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Kiera Cass
","
      The Elite
",4.06,1840945,137388,4.02,325751,24521,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,****
"John Green
","
      Let It Snow: Three Holiday Romances
",4.07,5672905,323074,3.81,90763,8971,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Marie Lu
","
      Prodigy
",4.2,983415,102606,4.28,179611,13942,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,****
"Jodi Meadows
","
      Asunder
",3.94,95494,17082,3.96,7265,784,406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Veronica Rossi
","
      Through the Ever Night
",4.06,235597,20000,4.16,64681,4284,341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*****
"Kiersten White
","
      Mind Games
",3.89,267693,34041,3.62,11755,1814,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Shannon Messenger
","
      Let the Sky Fall
",4.47,67425,7294,3.92,10129,1396,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"David Ebershoff
","
      The Danish Girl
",3.66,71269,8376,3.75,17384,1973,310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,***
"Brodi Ashton
","
      Everbound
",3.9,108421,17396,4.06,18252,1720,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,*****
"Tahereh Mafi
","
      Unravel Me
",4.16,629527,72040,4.27,140993,13396,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,*****
"Rudyard Kipling
","
      The Jungle Book
",3.94,334116,12549,3.94,91486,2885,277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Dan Brown
","
      Inferno
",3.81,6129353,168304,3.83,404696,35476,463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Roald Dahl
","
      The BFG
",4.12,2676283,77157,4.22,306728,9021,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Alexandra Bracken
","
      The Darkest Minds
",4.18,301239,38594,4.21,120740,14952,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,****
"Newt Scamander
","
      Fantastic Beasts and Where to Find Them
",3.99,268546,8803,3.99,268556,8805,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Laura Ingalls Wilder
","
      On the Banks of Plum Creek
",4.18,1049306,22463,4.19,84186,1470,358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Daniel Woodrell
","
      Winter's Bone
",3.82,46310,6193,3.92,26217,3409,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"L.M. Montgomery
","
      Emily's Quest
",4.2,1396664,43708,4.11,15516,606,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Jack London
","
      White Fang
",3.94,630388,20721,3.96,129061,3771,252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Thomas Hardy
","
      The Return of the Native
",3.84,541380,22434,3.85,31665,1284,448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Annie Proulx
","
      The Shipping News
",3.88,218894,13507,3.85,120513,4485,337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Johann David Wyss
","
      The Swiss Family Robinson
",3.92,91522,2204,3.92,90018,2092,496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"William Shakespeare
","
      The Tempest
",3.86,5611612,96158,3.81,153033,3377,218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Charles Dickens
","
      David Copperfield
",3.88,2786762,79499,3.98,179665,5371,882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Evelyn Waugh
","
      Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder
",3.93,173090,9734,4.0,84721,3912,351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
